slurp_id,sentence,intent,entities,slot_string
11950,olly what are some highly rated restaurants in this area,recommendation_locations,"[{""span"": [6], ""type"": ""business_type""}]",O O O O O O B-business_type O O O
11951,what are some highly rated restaurants in this area,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}]",O O O O O B-business_type O O O
11952,where can i find the nearest irish pub in my area,recommendation_locations,"[{""span"": [6, 7], ""type"": ""business_type""}]",O O O O O O B-business_type I-business_type O O O
11954,where is a theatre in my area,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}]",O O O B-business_type O O O
11956,olly what movies are playing near me,recommendation_movies,[],O O O O O O O
11957,what movies are playing near me olly,recommendation_movies,[],O O O O O O O
11958,show me movie times,recommendation_movies,[],O O O O
11959,tell me what shops are nearby,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}]",O O O B-business_type O O
11961,what bars are around me,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O
11962,olly what bars are around me,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O O
11963,olly where is the closest bar,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}]",O O O O O B-business_type
11964,where is the closest bar,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type
11965,when does the closest bar close,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type O
11966,where a good restaurant,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}]",O O O B-business_type
11968,what events are going on in the area,recommendation_events,[],O O O O O O O O
11969,is there anything special going on nearby,recommendation_events,[],O O O O O O O
11970,anything unique to do in the city today,recommendation_events,"[{""span"": [7], ""type"": ""date""}]",O O O O O O O B-date
11971,what's the best pizza shop nearby,recommendation_locations,"[{""span"": [4], ""type"": ""food_type""}, {""span"": [5], ""type"": ""business_type""}]",O O O O B-food_type B-business_type O
11974,are there any special events in my town,recommendation_events,[],O O O O O O O O
11977,events near me,events,[],O O O
11978,is there any event nearby i could attend,recommendation_events,[],O O O O O O O O
11979,are there any events going on in milan,recommendation_events,"[{""span"": [7], ""type"": ""place_name""}]",O O O O O O O B-place_name
11980,show me all the events happening in milan,recommendation_events,"[{""span"": [7], ""type"": ""place_name""}]",O O O O O O O B-place_name
11981,to which event can i go in milan now,recommendation_events,"[{""span"": [7], ""type"": ""place_name""}]",O O O O O O O B-place_name O
11982,olly what movies are playing in columbia,recommendation_movies,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
11983,olly recommend a romantic comedy in me area,recommendation_movies,"[{""span"": [3, 4], ""type"": ""movie_type""}]",O O O B-movie_type I-movie_type O O O
11984,olly what's playing at brea plaza five,recommendation_movies,"[{""span"": [5, 6, 7], ""type"": ""place_name""}]",O O O O O B-place_name I-place_name I-place_name
11985,what should i see this weekend,recommendation_events,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
11986,olly what should i see this weekend,recommendation_events,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
11987,look up movies near me,recommendation_movies,[],O O O O O
11988,what's a good movie that's out right now,recommendation_movies,[],O O O O O O O O O O
11989,olly what's a good movie that's out right now,recommendation_movies,[],O O O O O O O O O O O
11991,show me what shops are around me,recommendation_locations,"[{""span"": [3], ""type"": ""business_name""}]",O O O B-business_name O O O
11994,please list shops within one miles from me,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O O O O
11995,give me the name of all the shops in my area,recommendation_locations,"[{""span"": [7], ""type"": ""business_type""}]",O O O O O O O B-business_type O O O
11998,tell me what's going on in my city,recommendation_events,[],O O O O O O O O O
11999,tell me all events for today in my city,recommendation_events,"[{""span"": [5], ""type"": ""date""}]",O O O O O B-date O O O
12000,what sort of music events can i find going on around me,recommendation_events,[],O O O O O O O O O O O O
12001,where can i catch some good things to do tonight,recommendation_events,"[{""span"": [9], ""type"": ""timeofday""}]",O O O O O O O O O B-timeofday
12003,what is the best mexican restaurant in seattle,recommendation_locations,"[{""span"": [4], ""type"": ""food_type""}, {""span"": [5], ""type"": ""business_type""}, {""span"": [7], ""type"": ""place_name""}]",O O O O B-food_type B-business_type O B-place_name
12004,olly please list the best clothing shops near me,recommendation_locations,"[{""span"": [5, 6], ""type"": ""business_type""}]",O O O O O B-business_type I-business_type O O
12005,please list the best clothing shops near me,recommendation_locations,"[{""span"": [4, 5], ""type"": ""business_type""}]",O O O O B-business_type I-business_type O O
12006,what is going on in la today,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}, {""span"": [6], ""type"": ""date""}]",O O O O O B-place_name B-date
12007,are there any fun events in l. a. today,recommendation_events,"[{""span"": [6], ""type"": ""place_name""}, {""span"": [7], ""type"": ""date""}]",O O O O O O B-place_name B-date
12008,are there any fun events in la today,recommendation_events,"[{""span"": [6], ""type"": ""place_name""}, {""span"": [7], ""type"": ""date""}]",O O O O O O B-place_name B-date
12009,any free events in la today,recommendation_events,"[{""span"": [4], ""type"": ""place_name""}, {""span"": [5], ""type"": ""date""}]",O O O O B-place_name B-date
12010,when is trolls playing,recommendation_movies,"[{""span"": [2], ""type"": ""movie_name""}]",O O B-movie_name O
12011,what time does thor start,recommendation_movies,"[{""span"": [3], ""type"": ""movie_name""}]",O O O B-movie_name O
12012,show me events nearby,recommendation_events,[],O O O O
12013,what event do you suggest for me tonight,recommendation_events,"[{""span"": [7], ""type"": ""timeofday""}]",O O O O O O O B-timeofday
12014,is there any interesting event nearby me,recommendation_events,[],O O O O O O O
12015,events in my area,recommendation_events,[],O O O O
12018,where are italian restaurants in my area,recommendation_locations,"[{""span"": [2], ""type"": ""food_type""}, {""span"": [3], ""type"": ""business_type""}]",O O B-food_type B-business_type O O O
12019,find gluten free bakery near me,recommendation_locations,"[{""span"": [1, 2, 3], ""type"": ""business_type""}]",O B-business_type I-business_type I-business_type O O
12021,please tell me the closest convenience store to my house,recommendation_locations,"[{""span"": [5, 6], ""type"": ""business_type""}]",O O O O O B-business_type I-business_type O O O
12022,how many grocery stores are located in my neighborhood,recommendation_locations,[],O O O O O O O O O
12023,what events are scheduled for this weekend in my area,recommendation_events,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date O O O
12024,what events are scheduled for this weekend in me area,recommendation_events,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date O O O
12026,any runs on the west side,recommendation_events,"[{""span"": [1], ""type"": ""event_name""}, {""span"": [3, 4, 5], ""type"": ""place_name""}]",O B-event_name O B-place_name I-place_name I-place_name
12030,show local events near me,recommendation_events,[],O O O O O
12032,show current local events,recommendation_events,[],O O O O
12035,could you please tell me which is the good bar with food,recommendation_locations,"[{""span"": [9], ""type"": ""business_type""}]",O O O O O O O O O B-business_type O O
12036,please tell me a shop where i can find books to buy,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type O O O O O O O
12038,ask a shopping malls in me area,recommendation_locations,"[{""span"": [2, 3], ""type"": ""business_type""}]",O O B-business_type I-business_type O O O
12040,ask a restaurant in me area,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O O
12041,ask a pub in my area,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O O
12042,recommend me a restaurant in west chester,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}, {""span"": [5, 6], ""type"": ""place_name""}]",O O O B-business_type O B-place_name I-place_name
12043,olly i'm starving what's good to eat in cincinnati,recommendation_locations,"[{""span"": [6, 7, 8], ""type"": ""business_type""}, {""span"": [10], ""type"": ""place_name""}]",O O O O O O B-business_type I-business_type I-business_type O B-place_name
12044,i'm starving whats good to eat in cincinnati,recommendation_locations,"[{""span"": [5, 6, 7], ""type"": ""business_type""}, {""span"": [9], ""type"": ""place_name""}]",O O O O O B-business_type I-business_type I-business_type O B-place_name
12045,olly where can i got to grab some drinks in west chester,recommendation_locations,"[{""span"": [8], ""type"": ""business_type""}, {""span"": [10, 11], ""type"": ""place_name""}]",O O O O O O O O B-business_type O B-place_name I-place_name
12046,local area events,recommendation_events,[],O O O
12047,any activity in the area,recommendation_events,[],O O O O O
12048,events in the local area,recommendation_events,[],O O O O O
12051,i need to find a gift what stores are within a one mile radius,recommendation_locations,"[{""span"": [4, 5], ""type"": ""business_type""}, {""span"": [7], ""type"": ""business_type""}, {""span"": [9, 10, 11, 12, 13], ""type"": ""place_name""}]",O O O O B-business_type I-business_type O B-business_type O B-place_name I-place_name I-place_name I-place_name I-place_name
12052,what events are happening this weekend in my area,recommendation_events,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date O O O
12053,what highly rated movies are playing this weekend,recommendation_movies,"[{""span"": [6, 7], ""type"": ""date""}]",O O O O O O B-date I-date
12055,today's local events,recommendation_events,"[{""span"": [0, 1], ""type"": ""date""}]",B-date I-date O O
12056,what's going on,recommendation_events,[],O O O O
12057,local theater screening which movie,recommendation_movies,"[{""span"": [1], ""type"": ""business_type""}, {""span"": [4], ""type"": ""event_name""}]",O B-business_type O O B-event_name
12058,are there any good movies running in nearby theaters,recommendation_movies,"[{""span"": [8], ""type"": ""business_type""}]",O O O O O O O O B-business_type
12059,what's happening near me this week,recommendation_events,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
12060,i wish to go for cheap shopping is there any dollars shop nearby,recommendation_locations,"[{""span"": [10, 11], ""type"": ""business_type""}]",O O O O O O O O O O B-business_type I-business_type O
12061,how far is walmart from here,transport_query,"[{""span"": [3], ""type"": ""business_name""}]",O O O B-business_name O O
12063,list events in ny,recommendation_events,"[{""span"": [3], ""type"": ""place_name""}]",O O O B-place_name
12064,show current events around me,recommendation_events,[],O O O O O
12065,list events around ny,recommendation_events,"[{""span"": [3], ""type"": ""place_name""}]",O O O B-place_name
12066,what shops are near me,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O
12068,what events near hear are happening this week,recommendation_events,"[{""span"": [6, 7], ""type"": ""date""}]",O O O O O O B-date I-date
